email,name,attribs
mairie.stjust18@wanadoo.fr,SAINT-JUST,"{""nom_commune"": ""SAINT-JUST"", ""departement_numero"": ""18"", ""zipcode"": ""18340"", ""population_commune"": ""883"", ""code_insee"": ""1369"", ""city"": ""SAINT-JUST"", ""state"": ""AIN""}"
mairie@saintjust24.fr,SAINT-JUST,"{""nom_commune"": ""SAINT-JUST"", ""departement_numero"": ""24"", ""zipcode"": ""24320"", ""population_commune"": ""883"", ""code_insee"": ""1369"", ""city"": ""SAINT-JUST"", ""state"": ""AIN""}"
mairie@saintjust34.com,SAINT-JUST,"{""nom_commune"": ""SAINT-JUST"", ""departement_numero"": ""34"", ""zipcode"": ""34400"", ""population_commune"": ""883"", ""code_insee"": ""1369"", ""city"": ""SAINT-JUST"", ""state"": ""AIN""}"
mairie@saintjust35.fr,SAINT-JUST,"{""nom_commune"": ""SAINT-JUST"", ""departement_numero"": ""35"", ""zipcode"": ""35550"", ""population_commune"": ""883"", ""code_insee"": ""1369"", ""city"": ""SAINT-JUST"", ""state"": ""AIN""}"
mairie.stjust@gmail.com,SAINT-JUST,"{""nom_commune"": ""SAINT-JUST"", ""departement_numero"": ""63"", ""zipcode"": ""63600"", ""population_commune"": ""883"", ""code_insee"": ""1369"", ""city"": ""SAINT-JUST"", ""state"": ""AIN""}"
mairie@saintlaurentsursaone.fr,SAINT-LAURENT-SUR-SAÔNE,"{""nom_commune"": ""SAINT-LAURENT-SUR-SAÔNE"", ""departement_numero"": ""1"", ""zipcode"": ""01750"", ""population_commune"": ""1760"", ""code_insee"": ""1370"", ""city"": ""SAINT-LAURENT-SUR-SAÔNE"", ""state"": ""AIN""}"
secretariat@mairie-saint-marcel.fr,SAINT-MARCEL,"{""nom_commune"": ""SAINT-MARCEL"", ""departement_numero"": ""1"", ""zipcode"": ""01390"", ""population_commune"": ""1205"", ""code_insee"": ""1371"", ""city"": ""SAINT-MARCEL"", ""state"": ""AIN""}"
mairie-saint-marcel@orange.fr,SAINT-MARCEL,"{""nom_commune"": ""SAINT-MARCEL"", ""departement_numero"": ""8"", ""zipcode"": ""08460"", ""population_commune"": ""1205"", ""code_insee"": ""1371"", ""city"": ""SAINT-MARCEL"", ""state"": ""AIN""}"
mairie@marcel27.fr,SAINT-MARCEL,"{""nom_commune"": ""SAINT-MARCEL"", ""departement_numero"": ""27"", ""zipcode"": ""27950"", ""population_commune"": ""1205"", ""code_insee"": ""1371"", ""city"": ""SAINT-MARCEL"", ""state"": ""AIN""}"
contact@mairie-stmarcel36.com,SAINT-MARCEL,"{""nom_commune"": ""SAINT-MARCEL"", ""departement_numero"": ""36"", ""zipcode"": ""36200"", ""population_commune"": ""1205"", ""code_insee"": ""1371"", ""city"": ""SAINT-MARCEL"", ""state"": ""AIN""}"
mairiedesaintmarcel@west-telecom.com,SAINT-MARCEL,"{""nom_commune"": ""SAINT-MARCEL"", ""departement_numero"": ""54"", ""zipcode"": ""54800"", ""population_commune"": ""1205"", ""code_insee"": ""1371"", ""city"": ""SAINT-MARCEL"", ""state"": ""AIN""}"
mairie@saint-marcel.bzh,SAINT-MARCEL,"{""nom_commune"": ""SAINT-MARCEL"", ""departement_numero"": ""56"", ""zipcode"": ""56140"", ""population_commune"": ""1205"", ""code_insee"": ""1371"", ""city"": ""SAINT-MARCEL"", ""state"": ""AIN""}"
mairie.stmarcel@orange.fr,SAINT-MARCEL,"{""nom_commune"": ""SAINT-MARCEL"", ""departement_numero"": ""70"", ""zipcode"": ""70500"", ""population_commune"": ""1205"", ""code_insee"": ""1371"", ""city"": ""SAINT-MARCEL"", ""state"": ""AIN""}"
mairie@saintmarcel.com,SAINT-MARCEL,"{""nom_commune"": ""SAINT-MARCEL"", ""departement_numero"": ""71"", ""zipcode"": ""71380"", ""population_commune"": ""1205"", ""code_insee"": ""1371"", ""city"": ""SAINT-MARCEL"", ""state"": ""AIN""}"
contact@mairie-st-marcel.fr,SAINT-MARCEL,"{""nom_commune"": ""SAINT-MARCEL"", ""departement_numero"": ""73"", ""zipcode"": ""73600"", ""population_commune"": ""1205"", ""code_insee"": ""1371"", ""city"": ""SAINT-MARCEL"", ""state"": ""AIN""}"
mairie.stmartindebavel@wanadoo.fr,SAINT-MARTIN-DE-BAVEL,"{""nom_commune"": ""SAINT-MARTIN-DE-BAVEL"", ""departement_numero"": ""1"", ""zipcode"": ""01510"", ""population_commune"": ""436"", ""code_insee"": ""1372"", ""city"": ""SAINT-MARTIN-DE-BAVEL"", ""state"": ""AIN""}"
mairie@saintmartindufresne.com,SAINT-MARTIN-DU-FRÊNE,"{""nom_commune"": ""SAINT-MARTIN-DU-FRÊNE"", ""departement_numero"": ""1"", ""zipcode"": ""01430"", ""population_commune"": ""1093"", ""code_insee"": ""1373"", ""city"": ""SAINT-MARTIN-DU-FRÊNE"", ""state"": ""AIN""}"
mairie@saintmartindumont.fr,SAINT-MARTIN-DU-MONT,"{""nom_commune"": ""SAINT-MARTIN-DU-MONT"", ""departement_numero"": ""1"", ""zipcode"": ""01160"", ""population_commune"": ""1681"", ""code_insee"": ""1374"", ""city"": ""SAINT-MARTIN-DU-MONT"", ""state"": ""AIN""}"
mairiesaintmartin21440@gmail.com,SAINT-MARTIN-DU-MONT,"{""nom_commune"": ""SAINT-MARTIN-DU-MONT"", ""departement_numero"": ""21"", ""zipcode"": ""21440"", ""population_commune"": ""1681"", ""code_insee"": ""1374"", ""city"": ""SAINT-MARTIN-DU-MONT"", ""state"": ""AIN""}"
mont.mmartin@wanadoo.fr,SAINT-MARTIN-DU-MONT,"{""nom_commune"": ""SAINT-MARTIN-DU-MONT"", ""departement_numero"": ""71"", ""zipcode"": ""71580"", ""population_commune"": ""1681"", ""code_insee"": ""1374"", ""city"": ""SAINT-MARTIN-DU-MONT"", ""state"": ""AIN""}"
mairiestmartinlechatel@wanadoo.fr,SAINT-MARTIN-LE-CHÂTEL,"{""nom_commune"": ""SAINT-MARTIN-LE-CHÂTEL"", ""departement_numero"": ""1"", ""zipcode"": ""01310"", ""population_commune"": ""792"", ""code_insee"": ""1375"", ""city"": ""SAINT-MARTIN-LE-CHÂTEL"", ""state"": ""AIN""}"
mairie@saint-maurice-de-beynost.fr,SAINT-MAURICE-DE-BEYNOST,"{""nom_commune"": ""SAINT-MAURICE-DE-BEYNOST"", ""departement_numero"": ""1"", ""zipcode"": ""01703"", ""population_commune"": ""3864"", ""code_insee"": ""1376"", ""city"": ""SAINT-MAURICE-DE-BEYNOST"", ""state"": ""AIN""}"
mairiegourdans@wanadoo.fr,SAINT-MAURICE-DE-GOURDANS,"{""nom_commune"": ""SAINT-MAURICE-DE-GOURDANS"", ""departement_numero"": ""1"", ""zipcode"": ""01800"", ""population_commune"": ""2475"", ""code_insee"": ""1378"", ""city"": ""SAINT-MAURICE-DE-GOURDANS"", ""state"": ""AIN""}"
secretariat.stmauricederemens@orange.fr,SAINT-MAURICE-DE-RÉMENS,"{""nom_commune"": ""SAINT-MAURICE-DE-RÉMENS"", ""departement_numero"": ""1"", ""zipcode"": ""01500"", ""population_commune"": ""714"", ""code_insee"": ""1379"", ""city"": ""SAINT-MAURICE-DE-RÉMENS"", ""state"": ""AIN""}"
mairie.stnizierlebouchoux@wanadoo.fr,SAINT-NIZIER-LE-BOUCHOUX,"{""nom_commune"": ""SAINT-NIZIER-LE-BOUCHOUX"", ""departement_numero"": ""1"", ""zipcode"": ""01560"", ""population_commune"": ""694"", ""code_insee"": ""1380"", ""city"": ""SAINT-NIZIER-LE-BOUCHOUX"", ""state"": ""AIN""}"
mairie@stnizierledesert.fr,SAINT-NIZIER-LE-DÉSERT,"{""nom_commune"": ""SAINT-NIZIER-LE-DÉSERT"", ""departement_numero"": ""1"", ""zipcode"": ""01320"", ""population_commune"": ""884"", ""code_insee"": ""1381"", ""city"": ""SAINT-NIZIER-LE-DÉSERT"", ""state"": ""AIN""}"
mairie.steolive@adeli.biz,SAINTE-OLIVE,"{""nom_commune"": ""SAINTE-OLIVE"", ""departement_numero"": ""1"", ""zipcode"": ""01330"", ""population_commune"": ""299"", ""code_insee"": ""1382"", ""city"": ""SAINTE-OLIVE"", ""state"": ""AIN""}"
accueil@saintpauldevarax.fr,SAINT-PAUL-DE-VARAX,"{""nom_commune"": ""SAINT-PAUL-DE-VARAX"", ""departement_numero"": ""1"", ""zipcode"": ""01240"", ""population_commune"": ""1526"", ""code_insee"": ""1383"", ""city"": ""SAINT-PAUL-DE-VARAX"", ""state"": ""AIN""}"
mairie@saintrambertenbugey.fr,SAINT-RAMBERT-EN-BUGEY,"{""nom_commune"": ""SAINT-RAMBERT-EN-BUGEY"", ""departement_numero"": ""1"", ""zipcode"": ""01230"", ""population_commune"": ""2191"", ""code_insee"": ""1384"", ""city"": ""SAINT-RAMBERT-EN-BUGEY"", ""state"": ""AIN""}"
mairie@st-remy01.fr,SAINT-RÉMY,"{""nom_commune"": ""SAINT-RÉMY"", ""departement_numero"": ""1"", ""zipcode"": ""01310"", ""population_commune"": ""942"", ""code_insee"": ""1385"", ""city"": ""SAINT-RÉMY"", ""state"": ""AIN""}"
saint.remy@wanadoo.fr,SAINT-RÉMY,"{""nom_commune"": ""SAINT-RÉMY"", ""departement_numero"": ""12"", ""zipcode"": ""12200"", ""population_commune"": ""942"", ""code_insee"": ""1385"", ""city"": ""SAINT-RÉMY"", ""state"": ""AIN""}"
mairie@stremy.fr,SAINT-RÉMY,"{""nom_commune"": ""SAINT-RÉMY"", ""departement_numero"": ""14"", ""zipcode"": ""14570"", ""population_commune"": ""942"", ""code_insee"": ""1385"", ""city"": ""SAINT-RÉMY"", ""state"": ""AIN""}"
mairie.saintremy@orange.fr,SAINT-RÉMY,"{""nom_commune"": ""SAINT-RÉMY"", ""departement_numero"": ""19"", ""zipcode"": ""19290"", ""population_commune"": ""942"", ""code_insee"": ""1385"", ""city"": ""SAINT-RÉMY"", ""state"": ""AIN""}"
mairie.saint-remy@wanadoo.fr,SAINT-RÉMY,"{""nom_commune"": ""SAINT-RÉMY"", ""departement_numero"": ""21"", ""zipcode"": ""21500"", ""population_commune"": ""942"", ""code_insee"": ""1385"", ""city"": ""SAINT-RÉMY"", ""state"": ""AIN""}"
mairie@saint-remy71.fr,SAINT-RÉMY,"{""nom_commune"": ""SAINT-RÉMY"", ""departement_numero"": ""71"", ""zipcode"": ""71100"", ""population_commune"": ""942"", ""code_insee"": ""1385"", ""city"": ""SAINT-RÉMY"", ""state"": ""AIN""}"
mairie@saintremy79.fr,SAINT-RÉMY,"{""nom_commune"": ""SAINT-RÉMY"", ""departement_numero"": ""79"", ""zipcode"": ""79410"", ""population_commune"": ""942"", ""code_insee"": ""1385"", ""city"": ""SAINT-RÉMY"", ""state"": ""AIN""}"
mairiestso@orange.fr,SAINT-SORLIN-EN-BUGEY,"{""nom_commune"": ""SAINT-SORLIN-EN-BUGEY"", ""departement_numero"": ""1"", ""zipcode"": ""01150"", ""population_commune"": ""1055"", ""code_insee"": ""1386"", ""city"": ""SAINT-SORLIN-EN-BUGEY"", ""state"": ""AIN""}"
accueil@saint-sulpice01.fr,SAINT-SULPICE,"{""nom_commune"": ""SAINT-SULPICE"", ""departement_numero"": ""1"", ""zipcode"": ""01340"", ""population_commune"": ""155"", ""code_insee"": ""1387"", ""city"": ""SAINT-SULPICE"", ""state"": ""AIN""}"
mairiesaintsulpice46@orange.fr,SAINT-SULPICE,"{""nom_commune"": ""SAINT-SULPICE"", ""departement_numero"": ""46"", ""zipcode"": ""46160"", ""population_commune"": ""155"", ""code_insee"": ""1387"", ""city"": ""SAINT-SULPICE"", ""state"": ""AIN""}"
mairiesaintsulpice@wanadoo.fr,SAINT-SULPICE,"{""nom_commune"": ""SAINT-SULPICE"", ""departement_numero"": ""58"", ""zipcode"": ""58270"", ""population_commune"": ""155"", ""code_insee"": ""1387"", ""city"": ""SAINT-SULPICE"", ""state"": ""AIN""}"
mairie.stsulpice@wanadoo.fr,SAINT-SULPICE,"{""nom_commune"": ""SAINT-SULPICE"", ""departement_numero"": ""60"", ""zipcode"": ""60430"", ""population_commune"": ""155"", ""code_insee"": ""1387"", ""city"": ""SAINT-SULPICE"", ""state"": ""AIN""}"
saintsulpice.mairie@wanadoo.fr,SAINT-SULPICE,"{""nom_commune"": ""SAINT-SULPICE"", ""departement_numero"": ""63"", ""zipcode"": ""63760"", ""population_commune"": ""155"", ""code_insee"": ""1387"", ""city"": ""SAINT-SULPICE"", ""state"": ""AIN""}"
stsulpice.mairie@wanadoo.fr,SAINT-SULPICE,"{""nom_commune"": ""SAINT-SULPICE"", ""departement_numero"": ""70"", ""zipcode"": ""70110"", ""population_commune"": ""155"", ""code_insee"": ""1387"", ""city"": ""SAINT-SULPICE"", ""state"": ""AIN""}"
mairie-saintsulpice@wanadoo.fr,SAINT-SULPICE,"{""nom_commune"": ""SAINT-SULPICE"", ""departement_numero"": ""73"", ""zipcode"": ""73160"", ""population_commune"": ""155"", ""code_insee"": ""1387"", ""city"": ""SAINT-SULPICE"", ""state"": ""AIN""}"
mairie@stdc.fr,SAINT-TRIVIER-DE-COURTES,"{""nom_commune"": ""SAINT-TRIVIER-DE-COURTES"", ""departement_numero"": ""1"", ""zipcode"": ""01560"", ""population_commune"": ""1047"", ""code_insee"": ""1388"", ""city"": ""SAINT-TRIVIER-DE-COURTES"", ""state"": ""AIN""}"
secretariat@mairie-stm.fr,SAINT-TRIVIER-SUR-MOIGNANS,"{""nom_commune"": ""SAINT-TRIVIER-SUR-MOIGNANS"", ""departement_numero"": ""1"", ""zipcode"": ""01990"", ""population_commune"": ""1847"", ""code_insee"": ""1389"", ""city"": ""SAINT-TRIVIER-SUR-MOIGNANS"", ""state"": ""AIN""}"
accueil@mairiestvulbas.fr,SAINT-VULBAS,"{""nom_commune"": ""SAINT-VULBAS"", ""departement_numero"": ""1"", ""zipcode"": ""01150"", ""population_commune"": ""954"", ""code_insee"": ""1390"", ""city"": ""SAINT-VULBAS"", ""state"": ""AIN""}"
mairie-salavre@orange.fr,SALAVRE,"{""nom_commune"": ""SALAVRE"", ""departement_numero"": ""1"", ""zipcode"": ""01270"", ""population_commune"": ""287"", ""code_insee"": ""1391"", ""city"": ""SALAVRE"", ""state"": ""AIN""}"
mairie@samognat.fr,SAMOGNAT,"{""nom_commune"": ""SAMOGNAT"", ""departement_numero"": ""1"", ""zipcode"": ""01580"", ""population_commune"": ""704"", ""code_insee"": ""1392"", ""city"": ""SAMOGNAT"", ""state"": ""AIN""}"
mairie@sandrans.fr,SANDRANS,"{""nom_commune"": ""SANDRANS"", ""departement_numero"": ""1"", ""zipcode"": ""01400"", ""population_commune"": ""521"", ""code_insee"": ""1393"", ""city"": ""SANDRANS"", ""state"": ""AIN""}"
comsaultbrenaz@orange.fr,SAULT-BRÉNAZ,"{""nom_commune"": ""SAULT-BRÉNAZ"", ""departement_numero"": ""1"", ""zipcode"": ""01150"", ""population_commune"": ""1040"", ""code_insee"": ""1396"", ""city"": ""SAULT-BRÉNAZ"", ""state"": ""AIN""}"
sauverny@mairie-sauverny.fr,SAUVERNY,"{""nom_commune"": ""SAUVERNY"", ""departement_numero"": ""1"", ""zipcode"": ""01220"", ""population_commune"": ""1083"", ""code_insee"": ""1397"", ""city"": ""SAUVERNY"", ""state"": ""AIN""}"
accueil@mairiesavigneux.fr,SAVIGNEUX,"{""nom_commune"": ""SAVIGNEUX"", ""departement_numero"": ""1"", ""zipcode"": ""01480"", ""population_commune"": ""1213"", ""code_insee"": ""1398"", ""city"": ""SAVIGNEUX"", ""state"": ""AIN""}"
mairie@savigneux.fr,SAVIGNEUX,"{""nom_commune"": ""SAVIGNEUX"", ""departement_numero"": ""42"", ""zipcode"": ""42600"", ""population_commune"": ""1213"", ""code_insee"": ""1398"", ""city"": ""SAVIGNEUX"", ""state"": ""AIN""}"
mairie.seillonnaz@gmail.com,SEILLONNAZ,"{""nom_commune"": ""SEILLONNAZ"", ""departement_numero"": ""1"", ""zipcode"": ""01470"", ""population_commune"": ""139"", ""code_insee"": ""1400"", ""city"": ""SEILLONNAZ"", ""state"": ""AIN""}"
mairie@sergy.fr,SERGY,"{""nom_commune"": ""SERGY"", ""departement_numero"": ""1"", ""zipcode"": ""01630"", ""population_commune"": ""2005"", ""code_insee"": ""1401"", ""city"": ""SERGY"", ""state"": ""AIN""}"
mairie.sergy02@orange.fr,SERGY,"{""nom_commune"": ""SERGY"", ""departement_numero"": ""2"", ""zipcode"": ""02130"", ""population_commune"": ""2005"", ""code_insee"": ""1401"", ""city"": ""SERGY"", ""state"": ""AIN""}"
mairie.sermoyer@wanadoo.fr,SERMOYER,"{""nom_commune"": ""SERMOYER"", ""departement_numero"": ""1"", ""zipcode"": ""01190"", ""population_commune"": ""674"", ""code_insee"": ""1402"", ""city"": ""SERMOYER"", ""state"": ""AIN""}"
contact@mairie-serrieresdebriord.fr,SERRIÈRES-DE-BRIORD,"{""nom_commune"": ""SERRIÈRES-DE-BRIORD"", ""departement_numero"": ""1"", ""zipcode"": ""01470"", ""population_commune"": ""1231"", ""code_insee"": ""1403"", ""city"": ""SERRIÈRES-DE-BRIORD"", ""state"": ""AIN""}"
mairieserrieressurain@wanadoo.fr,SERRIÈRES-SUR-AIN,"{""nom_commune"": ""SERRIÈRES-SUR-AIN"", ""departement_numero"": ""1"", ""zipcode"": ""01450"", ""population_commune"": ""122"", ""code_insee"": ""1404"", ""city"": ""SERRIÈRES-SUR-AIN"", ""state"": ""AIN""}"
mairie@servas.fr,SERVAS,"{""nom_commune"": ""SERVAS"", ""departement_numero"": ""1"", ""zipcode"": ""01960"", ""population_commune"": ""1186"", ""code_insee"": ""1405"", ""city"": ""SERVAS"", ""state"": ""AIN""}"
mairie.servas@laposte.net,SERVAS,"{""nom_commune"": ""SERVAS"", ""departement_numero"": ""30"", ""zipcode"": ""30340"", ""population_commune"": ""1186"", ""code_insee"": ""1405"", ""city"": ""SERVAS"", ""state"": ""AIN""}"
mairie.servignat@orange.fr,SERVIGNAT,"{""nom_commune"": ""SERVIGNAT"", ""departement_numero"": ""1"", ""zipcode"": ""01560"", ""population_commune"": ""163"", ""code_insee"": ""1406"", ""city"": ""SERVIGNAT"", ""state"": ""AIN""}"
mairie@seyssel01.fr,SEYSSEL,"{""nom_commune"": ""SEYSSEL"", ""departement_numero"": ""1"", ""zipcode"": ""01420"", ""population_commune"": ""933"", ""code_insee"": ""1407"", ""city"": ""SEYSSEL"", ""state"": ""AIN""}"
administration@seyssel74.fr,SEYSSEL,"{""nom_commune"": ""SEYSSEL"", ""departement_numero"": ""74"", ""zipcode"": ""74910"", ""population_commune"": ""933"", ""code_insee"": ""1407"", ""city"": ""SEYSSEL"", ""state"": ""AIN""}"
mairiedesimandre@wanadoo.fr,SIMANDRE-SUR-SURAN,"{""nom_commune"": ""SIMANDRE-SUR-SURAN"", ""departement_numero"": ""1"", ""zipcode"": ""01250"", ""population_commune"": ""664"", ""code_insee"": ""1408"", ""city"": ""SIMANDRE-SUR-SURAN"", ""state"": ""AIN""}"
mairie.sonthonnax@wanadoo.fr,SONTHONNAX-LA-MONTAGNE,"{""nom_commune"": ""SONTHONNAX-LA-MONTAGNE"", ""departement_numero"": ""1"", ""zipcode"": ""01580"", ""population_commune"": ""315"", ""code_insee"": ""1410"", ""city"": ""SONTHONNAX-LA-MONTAGNE"", ""state"": ""AIN""}"
mairie.souclin@wanadoo.fr,SOUCLIN,"{""nom_commune"": ""SOUCLIN"", ""departement_numero"": ""1"", ""zipcode"": ""01150"", ""population_commune"": ""263"", ""code_insee"": ""1411"", ""city"": ""SOUCLIN"", ""state"": ""AIN""}"
mairie-sulignat@orange.fr,SULIGNAT,"{""nom_commune"": ""SULIGNAT"", ""departement_numero"": ""1"", ""zipcode"": ""01400"", ""population_commune"": ""562"", ""code_insee"": ""1412"", ""city"": ""SULIGNAT"", ""state"": ""AIN""}"
accueil@mairiedetalissieu.fr,TALISSIEU,"{""nom_commune"": ""TALISSIEU"", ""departement_numero"": ""1"", ""zipcode"": ""01510"", ""population_commune"": ""423"", ""code_insee"": ""1415"", ""city"": ""TALISSIEU"", ""state"": ""AIN""}"
mairie@tenay.fr,TENAY,"{""nom_commune"": ""TENAY"", ""departement_numero"": ""1"", ""zipcode"": ""01230"", ""population_commune"": ""1103"", ""code_insee"": ""1416"", ""city"": ""TENAY"", ""state"": ""AIN""}"
mairie.thil@thil.fr,THIL,"{""nom_commune"": ""THIL"", ""departement_numero"": ""1"", ""zipcode"": ""01120"", ""population_commune"": ""1050"", ""code_insee"": ""1418"", ""city"": ""THIL"", ""state"": ""AIN""}"
mairiedethil10@orange.fr,THIL,"{""nom_commune"": ""THIL"", ""departement_numero"": ""10"", ""zipcode"": ""10200"", ""population_commune"": ""1050"", ""code_insee"": ""1418"", ""city"": ""THIL"", ""state"": ""AIN""}"
accueil@mairie-thil.fr,THIL,"{""nom_commune"": ""THIL"", ""departement_numero"": ""31"", ""zipcode"": ""31530"", ""population_commune"": ""1050"", ""code_insee"": ""1418"", ""city"": ""THIL"", ""state"": ""AIN""}"
mairiedethil@wanadoo.fr,THIL,"{""nom_commune"": ""THIL"", ""departement_numero"": ""51"", ""zipcode"": ""51220"", ""population_commune"": ""1050"", ""code_insee"": ""1418"", ""city"": ""THIL"", ""state"": ""AIN""}"
Mairie@ville-thil54.fr,THIL,"{""nom_commune"": ""THIL"", ""departement_numero"": ""54"", ""zipcode"": ""54880"", ""population_commune"": ""1050"", ""code_insee"": ""1418"", ""city"": ""THIL"", ""state"": ""AIN""}"
mairie@mairie-thoiry.fr,THOIRY,"{""nom_commune"": ""THOIRY"", ""departement_numero"": ""1"", ""zipcode"": ""01710"", ""population_commune"": ""5461"", ""code_insee"": ""1419"", ""city"": ""THOIRY"", ""state"": ""AIN""}"
thoiry73@orange.fr,THOIRY,"{""nom_commune"": ""THOIRY"", ""departement_numero"": ""73"", ""zipcode"": ""73230"", ""population_commune"": ""5461"", ""code_insee"": ""1419"", ""city"": ""THOIRY"", ""state"": ""AIN""}"
mairie-de-thoiry@wanadoo.fr,THOIRY,"{""nom_commune"": ""THOIRY"", ""departement_numero"": ""78"", ""zipcode"": ""78770"", ""population_commune"": ""5461"", ""code_insee"": ""1419"", ""city"": ""THOIRY"", ""state"": ""AIN""}"
mairie@thoissey.fr,THOISSEY,"{""nom_commune"": ""THOISSEY"", ""departement_numero"": ""1"", ""zipcode"": ""01140"", ""population_commune"": ""1558"", ""code_insee"": ""1420"", ""city"": ""THOISSEY"", ""state"": ""AIN""}"
commune-de-torcieu@orange.fr,TORCIEU,"{""nom_commune"": ""TORCIEU"", ""departement_numero"": ""1"", ""zipcode"": ""01230"", ""population_commune"": ""694"", ""code_insee"": ""1421"", ""city"": ""TORCIEU"", ""state"": ""AIN""}"
mairietossiat@wanadoo.fr,TOSSIAT,"{""nom_commune"": ""TOSSIAT"", ""departement_numero"": ""1"", ""zipcode"": ""01250"", ""population_commune"": ""1389"", ""code_insee"": ""1422"", ""city"": ""TOSSIAT"", ""state"": ""AIN""}"
mairie@toussieux.fr,TOUSSIEUX,"{""nom_commune"": ""TOUSSIEUX"", ""departement_numero"": ""1"", ""zipcode"": ""01600"", ""population_commune"": ""783"", ""code_insee"": ""1423"", ""city"": ""TOUSSIEUX"", ""state"": ""AIN""}"
mairie@tramoyes.fr,TRAMOYES,"{""nom_commune"": ""TRAMOYES"", ""departement_numero"": ""1"", ""zipcode"": ""01390"", ""population_commune"": ""1657"", ""code_insee"": ""1424"", ""city"": ""TRAMOYES"", ""state"": ""AIN""}"
latrancliere.mairie@orange.fr,LA TRANCLIÈRE,"{""nom_commune"": ""LA TRANCLIÈRE"", ""departement_numero"": ""1"", ""zipcode"": ""01160"", ""population_commune"": ""302"", ""code_insee"": ""1425"", ""city"": ""LA TRANCLIÈRE"", ""state"": ""AIN""}"
contact@mairie-trevoux.fr,TRÉVOUX,"{""nom_commune"": ""TRÉVOUX"", ""departement_numero"": ""1"", ""zipcode"": ""01606"", ""population_commune"": ""6687"", ""code_insee"": ""1427"", ""city"": ""TRÉVOUX"", ""state"": ""AIN""}"
mairie@valeins.fr,VALEINS,"{""nom_commune"": ""VALEINS"", ""departement_numero"": ""1"", ""zipcode"": ""01140"", ""population_commune"": ""90"", ""code_insee"": ""1428"", ""city"": ""VALEINS"", ""state"": ""AIN""}"
mairie@vandeins.fr,VANDEINS,"{""nom_commune"": ""VANDEINS"", ""departement_numero"": ""1"", ""zipcode"": ""01660"", ""population_commune"": ""636"", ""code_insee"": ""1429"", ""city"": ""VANDEINS"", ""state"": ""AIN""}"
secretariat@varambon.com,VARAMBON,"{""nom_commune"": ""VARAMBON"", ""departement_numero"": ""1"", ""zipcode"": ""01160"", ""population_commune"": ""519"", ""code_insee"": ""1430"", ""city"": ""VARAMBON"", ""state"": ""AIN""}"
